window,signal_mean,signal_std,hurst,entropy
2,-2.31175031430635,45.308579820086,0.790078685256994,0.184185674723668
2,-2.093907627411,56.6834556890285,0.777563528824294,0.173715698874103
2,0.619213330648215,48.0539342560801,0.817911456798695,0.19703006939636
3,3.73542782533063,47.5983165667852,0.801381180082186,0.16862010069576
3,1.00955178141356,37.5354430140213,0.718254188550379,0.159109025721352
3,-2.86334189161264,43.1061232491601,0.744512352169934,0.203047176769798
3,6.38583322631657,48.6056239249242,0.732333236846963,0.204044927881681
3,-5.08081234112706,33.4906818225865,0.746091112111323,0.251489417441031
3,1.82248013163132,50.7851747915185,0.758552245033313,0.179774801297439
3,1.53899123820945,44.8594247238454,0.721134494364826,0.189656688085516
3,0.108625935982898,46.587832406513,0.7424725226783,0.22101138503004
3,-3.9566485598174,50.1661511143841,0.685358221840898,0.180346175391199
3,4.39818106318465,38.6013050134899,0.781153971990284,0.274661592160609
3,0.04249266370172,34.7180528671637,0.771799025048467,0.259423355792467
3,3.65299797161757,71.5390255745932,0.749040875718863,0.138585831287393
3,-5.7791915704786,93.3987123648617,0.752318032348519,0.220018399289708
3,1.5092576427527,102.32549095707,0.746053972194262,0.162847856018935
3,6.72218362350699,84.8723625815381,0.757451288482864,0.15304820134667
3,-6.1749969406951,56.2027128568153,0.754248235994231,0.265907682780611
3,1.02290581960929,42.9801043695657,0.749039809106104,0.179006110385097
3,-1.61237989480559,61.9384841752658,0.754264983816697,0.221622502392133
3,2.17606718034466,84.4280303563731,0.789823295128709,0.097939892467376
3,2.41801275745009,41.3131653542697,0.77236288278536,0.19486406499348
3,-2.70807944536331,39.5039014006884,0.710693591945866,0.262071950241539
3,-0.845108723445931,50.9416157420011,0.763764693657541,0.222305674284883
4,4.52721808280705,42.4228921315243,0.713217425646181,0.214480212038319
4,-1.98389361685402,42.4426164918606,0.713201977961748,0.237210117982713
4,-3.74168040823772,43.6211345250085,0.752926337568606,0.180605925097523
4,2.84599940504272,47.3884536717478,0.744400209113725,0.169351906909267
4,-0.936024588142217,48.8353861921664,0.724606930313152,0.228035645584314
4,2.33123490524301,61.7257144691151,0.79022410049902,0.186971851103989
4,-0.248305491618516,68.3989923525357,0.714660912923011,0.233776767967368
4,2.07297276199019,84.9057810701737,0.727525232835528,0.144800763527531
4,-2.39984361147904,55.7478106005396,0.74446556293634,0.265807063263861
4,-3.11778328501256,44.7441105709384,0.729459098476353,0.251480039128432
4,6.62278205972549,72.8120620272046,0.717644433441589,0.245574242975661
4,-6.9286791189107,59.3650191865331,0.76523353741985,0.205881415629844
4,4.19078067858385,48.7028433305544,0.731749502107326,0.211376662717747
4,2.23415086799722,62.3920211665684,0.702414109245946,0.209088349672469
4,-0.203738687539096,50.3399849427385,0.73061748559771,0.241008636178864
4,0.269289532872331,71.0016933248571,0.734248998542121,0.270390354346048
4,-1.51355336951698,49.2440552324778,0.687051888180465,0.223359686306792
4,-2.11776061863764,34.6758725380395,0.719563844564938,0.282046663972031
4,6.02038752765085,48.8881330921901,0.705281624322866,0.201628353144127
4,-1.42773796001034,63.0831537251178,0.708990705717123,0.240165774490586
4,0.701179753471909,42.3101524256616,0.731915644756953,0.243211837187414
4,-1.91422850824872,40.9995859986039,0.685823525834577,0.247328469473188
5,0.73683811460322,39.0348028639592,0.697859742618882,0.320894825589272
5,-1.40758771545221,68.1646227337123,0.706147296234469,0.249634954339544
5,-0.58870957830462,58.5052595550524,0.749211865747977,0.242768933653411
5,2.36360014071543,39.2071379456851,0.704409357017615,0.23247080454294
5,-1.24736510490423,37.9656571103755,0.726877795466886,0.266378091779412
5,0.65218057505471,58.2786850801731,0.715050778342759,0.25442892429415
5,1.14575886116258,60.5709274336235,0.734812992393345,0.189193441452458
5,-2.07179224060832,38.2746628322006,0.726877038727411,0.201294234063803
5,1.00630891605354,33.3693085878338,0.722334698881084,0.233324374049047
5,4.86081107778162,30.7301962066405,0.731887075195065,0.248289354066323
5,-3.91852916538162,53.129370405902,0.685942696115553,0.219877493522342
5,-0.186606842741851,52.638154174739,0.692151752060711,0.232070152824427
5,-0.958115192895449,50.4557400513832,0.746020190611845,0.247981900184781
5,2.80511790558364,44.179061775356,0.726091662619215,0.259539476465174
5,1.82756641500071,38.9024023564764,0.736227260685435,0.246624366402964
5,-3.81978709752022,39.3426109647244,0.774410855509154,0.232725156232848
5,-0.266201758225213,39.1168313137475,0.746231852807171,0.223208361734223
5,2.06461813558095,52.1942570745832,0.700777937673275,0.284728636537769
5,-1.63327309463528,47.4604206761835,0.70920112943796,0.251325025261826
5,4.42513799963656,55.5691622821055,0.718699220001393,0.18127006796947
5,-2.99540943613081,53.4141018943699,0.668100602593116,0.194716092636059
5,-0.319609008452842,43.1048827938614,0.733077868350257,0.281313192505691
6,0.906905405029195,51.6877520053616,0.707956460605383,0.291422013428953
6,-0.046636796264086,30.408770405502,0.708226587934949,0.276351343809231
6,0.872425752799309,30.8961939710645,0.708413542186801,0.2329348133135
6,-1.42125163907025,41.0136762122702,0.711472063579954,0.174532765292823
6,0.472828996019933,41.8287400356389,0.717107705436424,0.214463893088869
6,6.57468392903817,55.2413017125934,0.724964513087227,0.247225873883305
6,-6.37079596327424,36.5881577473379,0.754700607994672,0.259658528917258
6,1.07796297728051,45.1881409391817,0.772169230540312,0.215148574824872
6,0.374303409453472,58.7885185641101,0.747698324513831,0.209286579660202
6,-0.862665812554837,42.822407290099,0.698815838108981,0.26488925017534
6,-1.58994564975302,52.255318001012,0.76846455002617,0.226539279556682
6,4.45369687631985,60.2764748533803,0.748630992926736,0.212582898947263
6,-3.93768020560949,67.1364815923238,0.772177583990969,0.186256086251951
6,4.03139040594957,47.2541265666735,0.73082659010324,0.269511115209888
6,-3.67910010064362,54.3288495249507,0.690533886847504,0.338081260669561
6,3.65634391754223,52.8604489254153,0.670565235443543,0.292702862019709
6,-1.37559656286725,46.4355480820867,0.719682176193309,0.268443858885838
6,4.50194403602382,64.3166678526042,0.742356035545197,0.21637461776533
6,-1.60953480627297,40.7389280485029,0.697265354364698,0.275222314662784
6,-3.34710415407203,42.3396762382979,0.746102372416501,0.22692132692215
6,2.99079369163188,46.4246324979526,0.73243793959858,0.194316873200517
6,0.032475359861565,41.576485179641,0.717360979187143,0.225053723768785
7,-0.778711975390503,38.2991341137462,0.720089350728694,0.288493015964927
7,-0.533404605720801,52.0503981686775,0.724249803945013,0.182209974102219
7,2.76730344306779,58.5975476230286,0.788079403395901,0.202010922588196
7,-1.53866056562512,66.0228631233189,0.729184169242258,0.198830122073069
7,0.557323866195426,37.6976120991435,0.765530104399765,0.248127249176061
7,2.10681214867801,27.3346560575775,0.750035684395085,0.329514133084387
7,-0.897163359485404,44.8932030936643,0.711928037644595,0.212255181057533
7,-0.107590156699062,36.3124123145806,0.719730242472769,0.29024207949956
7,-0.717271168231353,52.5794394957506,0.692740988211743,0.229836826740648
7,1.66623989049459,39.867483554503,0.690461830084096,0.26591732585374
7,-0.114939110676383,33.6244062401848,0.722487957252085,0.248501562668621
7,-0.561587935444547,57.4276376183019,0.696907998546992,0.259595585311135
7,-1.35275768703855,38.7564037730739,0.728344406919687,0.267215878476357
7,-0.520442005448482,42.32241752784,0.755881963634562,0.251431237725271
7,3.09463951589255,41.4405807418982,0.716581918175897,0.302561246139026
7,-3.12014421398892,39.4945384529737,0.706405593975204,0.248899354061051
7,3.41868517356763,37.2868899665047,0.710534589797247,0.321523069948453
7,-1.77510492265755,32.5016628935209,0.76080059006364,0.22595518738401
7,0.586353675674208,51.361608508157,0.703452297064648,0.233013664668435
7,0.984638169239102,34.730849914038,0.739460517604736,0.264160112454665
7,-0.397588612973934,29.2920172981292,0.736754063281774,0.280092944842034
7,0.770840621039627,44.4910431112255,0.704633978599062,0.22890384200853
8,-0.490363837911191,35.5983466804979,0.734074830278061,0.222935797478673
8,-0.466832083452835,38.4646694396677,0.718224166967242,0.223161448245781
8,2.97167641399599,39.6113690727076,0.773673808746492,0.210497646441017
8,-2.29379537346168,48.6552344387062,0.733111003449568,0.192743163775588
8,2.26757193420086,33.0734225410305,0.781477120114288,0.207058275146829
8,-3.52022228136043,42.873469082801,0.775473523889653,0.184569378768214
8,4.0738374341238,27.0434772410065,0.749257705569923,0.232247269094449
8,-2.65576839002578,31.4669715066855,0.77814839037367,0.189333069136002
8,1.2393387507161,34.4066775038658,0.741506499225826,0.189821319188551
8,-0.749772838639195,24.3959303216848,0.745039739131144,0.264976619165584
8,0.012647732553257,37.5034723195083,0.747931493598882,0.227955338016667
8,0.093840080956858,41.6320535370538,0.745473789642317,0.249141982321121
8,8.13512053932624,47.3187817603868,0.724485772647677,0.188293651758618
8,-7.65895498577588,39.1996671789476,0.739051212657454,0.225223166978624
8,-1.04223035000949,35.1796099126424,0.705738586534477,0.259686259318647
8,3.24582698960397,53.8696611121993,0.71590677034463,0.194251480485804
8,-0.343882709926023,34.4772799702045,0.685724003378696,0.28302184855126
8,-1.98822563874982,38.6912773852595,0.730067720759277,0.249876030325327
8,6.45322142001821,29.5774258970453,0.748962704690255,0.231160236391302
8,-1.8507441934572,38.5060869533927,0.740927884773083,0.213278835931202
8,-1.66318468379182,29.6765245053052,0.72964182747154,0.2723258568354
8,-1.40156943707791,47.5799941921913,0.730131619902883,0.197046276877475
9,1.89351851179048,39.6580908182941,0.756495962832964,0.2259660321401
9,0.814319728055686,36.5415897150199,0.717424521907891,0.227877849956409
9,0.960958821027217,32.5968477643945,0.730093747575089,0.168543918298648
9,-3.5227856600929,37.9024327032098,0.759607444031224,0.207363037527242
9,3.01743492127589,39.7332344062926,0.811185549499365,0.208286732218942
9,-0.887325275989726,39.3855696480338,0.750202250900829,0.213988756201287
9,-0.458518298638375,33.1830930289111,0.746810321272217,0.27494838948773
9,1.24956168415831,34.8131296454731,0.713393374902765,0.261606683809913
9,-0.170519923234022,42.3894617294501,0.696950191839177,0.269917058892989
9,2.56810713186891,40.8057708095017,0.688382320589322,0.213620182744415
9,-1.41413705076806,33.6347521263266,0.756079873328519,0.214325068397972
9,-1.80751871189455,25.7342056460525,0.702492272226942,0.289146630417136
9,2.13674465028733,53.7012297778206,0.741312521423748,0.168323383219101
9,1.80534924028017,36.3563334305841,0.663429691919721,0.275678418224328
9,0.512699140770129,32.8120842477645,0.719984972908434,0.244928041641438
9,-2.3001731879038,44.5443814773198,0.745690157329141,0.229851971946073
9,1.55038970705097,37.5048747829067,0.714095275887052,0.259678819919289
9,0.094010814329232,37.3065481114941,0.716767659636702,0.222457912536612
9,0.559588036981261,33.5436393175546,0.77409779179769,0.235106239516591
9,-2.43142462788677,33.9829748301845,0.737239629767394,0.254925453511062
9,1.63601235624772,36.3217583672289,0.710739635914017,0.203693160368288
9,1.46928374989806,39.1627516495587,0.674222744388968,0.288644803366362
10,-1.23211901079894,39.0412484196842,0.74973260822562,0.240597508732167
10,0.531385920750735,23.4704139572533,0.691693042452375,0.317936760178964
10,-0.129897626357719,29.9092244781262,0.743940043232721,0.26838827544908
10,1.0028182654453,39.2317337923121,0.737159505508801,0.228903041480035
10,-1.14484657992964,32.1734581099806,0.751244180505709,0.248576287451629
10,2.72441811602635,37.0425710028527,0.736307514180635,0.234596839486945
10,-3.17933458349535,33.011114229954,0.774271881487158,0.26464083799203
10,5.21032515310076,44.4736704154026,0.730492076997509,0.296072928249756
10,-1.18533904123128,53.2269788436314,0.744317606766425,0.202810660080097
10,-1.60157997378483,35.4921515570907,0.720730223033312,0.271755407281771
10,1.29293437046998,43.4387691403793,0.737814646418113,0.225994087694666
10,-1.39087100936916,41.4081047058987,0.722865253956451,0.24749915828526
10,-0.447114142896939,30.9944945715559,0.716596497983674,0.24559223239305
10,0.626041040866182,34.1222570104979,0.717457498932306,0.258089722063987
10,1.55994347983505,28.3440907392265,0.66596639501421,0.301466251006552
10,0.371479665777032,41.4417315998799,0.763233686180915,0.209834060204197
10,-2.40569338468099,32.7239829620753,0.683634621498018,0.27165862943382
10,0.421742675116723,47.009387688587,0.740422681556096,0.204697355606246
10,-0.923839817133951,42.4280625297312,0.75354319851902,0.215307862244403
10,3.83842440630596,46.6331687387149,0.728889308763421,0.195600248356558
10,0.468153602782486,37.1244777755166,0.783349923616165,0.22027844330841
10,0.737115259561712,36.8349800959526,0.749557888503606,0.245318210794892
11,-2.95235121858664,49.0061541741535,0.755856270115545,0.162006146600626
11,2.26142994534684,57.0076208018486,0.735218228109981,0.199625316089743
11,3.07196896433669,47.0693544062472,0.725466861111231,0.239923369475001
11,-4.61897283516862,34.1982274305938,0.736370778361856,0.227677976556838
11,3.61610454992879,39.4281774443606,0.756653432472753,0.228838849182811
11,4.02280209444639,44.991825831992,0.747220185529199,0.188378828829327
11,-5.00933089197621,49.9025392392996,0.697300726036919,0.237846878270997
11,-0.618868689132588,35.4301786207317,0.695492783163264,0.264393093148401
11,1.60806854565973,39.0601295985162,0.72291655558867,0.244518128341134
11,1.24366524118086,57.7359848227906,0.695288289121363,0.247315835089321
11,-2.24567496199622,62.0635826360082,0.740036323116293,0.206944606586482
11,2.11910620503502,50.7196323889438,0.707171174631122,0.200831224002715
11,-0.445878102755334,41.887078722775,0.736591530105668,0.19234677511835
11,2.25981570709286,39.441278270112,0.728646759896475,0.239073843916787
11,0.11669828155324,38.9318163207748,0.701790707120623,0.298364388446078
11,-0.922028382273449,47.7130741139225,0.682627880274959,0.221739573412004
11,-3.49056025362077,42.9005555963375,0.750656062268705,0.283619350656663
11,6.30494317770617,42.9629717840368,0.735183792590057,0.241629747093059
11,-1.5983397746204,72.5596006233634,0.709985456549523,0.240918340631302
11,-4.48876007316404,97.5918488203477,0.769929487468822,0.195968816813202
11,2.55429456464621,72.0729179290869,0.764214387662083,0.199617067225568
11,0.30597023394008,42.239383348793,0.736500805667073,0.217328415193694
12,-0.271071722223531,48.4914337171497,0.717609722905434,0.224421555474646
12,0.810320984489979,44.2363199533699,0.74038439240419,0.277354171225771
12,-0.778604275231323,47.6735125883241,0.736191480487526,0.233483258090604
12,3.0534283126008,34.8964223881847,0.745755272890279,0.269017841801922
12,-4.68416447813515,63.9722084858985,0.687565328765629,0.247943417235283
12,2.95495050060808,99.5367772829421,0.739794647439693,0.222140202213725
12,1.71587316051891,63.7366035400699,0.654570062563083,0.276881564854002
12,-0.907332049784152,55.2694325218167,0.710586406724196,0.28018339463118
12,1.71669173409882,60.6527870225715,0.71444474450954,0.25432321920578
12,2.4954948099242,70.1191690267064,0.74749033001615,0.205856675485907
12,-3.31312399010066,59.1104707498988,0.688034935013095,0.25891834292006
12,0.243542056759622,34.7198347487623,0.775046515982696,0.280232659912522
12,-1.0781702480972,36.9831121971151,0.692439414829861,0.240736706960223
12,3.45567502556142,45.8797526011167,0.73793713548299,0.282484311685723
12,-6.10853367627789,45.0954649533752,0.750390790207429,0.242393347076931
12,9.70098667034859,48.3477924905576,0.792997592324681,0.252004589202059
12,-7.38878088991246,51.6363936030263,0.748727364735336,0.210897378639323
12,2.4442977593265,48.9098860132559,0.722204468239939,0.239070792067164
12,-0.101270327187504,39.0940612272597,0.731984495490541,0.28878081092405
12,0.639956326356195,57.29059904846,0.693919122265236,0.264933696553896
12,1.35418744732118,40.9696334511419,0.714542540524039,0.282428524214817
12,-3.57396757332587,44.0125651762065,0.730628990539299,0.267004495495734
13,6.99015742681852,39.7925014538088,0.758221052113979,0.289113094739116
13,-8.50100676067249,75.6064294732313,0.745881436846732,0.252918398279046
13,4.65926716828023,64.46818607926,0.713817017665739,0.27974519719715
13,0.028700902276963,71.3800855947272,0.654140030052479,0.28017061599524
13,0.891682100215776,73.2629513750659,0.663332165783501,0.302397257178256
13,-2.52533816391035,69.7763650706629,0.71858339643997,0.287151489742624
13,2.85736711035746,76.3046304687175,0.729900845066839,0.379373954594717
13,-0.802694851767633,67.1309194702406,0.663318415470241,0.3024578131467
13,-0.597030472217521,67.3849216061571,0.726881599093252,0.250340004119229
13,-1.00582788090507,48.6375385020913,0.70850148861124,0.312311704184962
13,0.882463757232107,48.3949437105464,0.726212396258763,0.202991950568466
13,1.59235492247828,60.8378871587319,0.749854294799703,0.235137288571026
13,-0.469782816050524,74.4606565335764,0.706990374491627,0.299121610163997
13,-1.64328337938628,61.1514520929061,0.668095895624203,0.351312009751416
13,11.473328831838,82.7180832577018,0.716436215098911,0.227233425787261
13,-10.8605490305319,78.5877691690643,0.755586122796707,0.219453150644037
13,3.06045982968111,41.0696092833863,0.715234094670176,0.250224591791579
13,0.848792970327032,71.4582557147503,0.726244287325539,0.223043804007304
13,-1.69082893353984,45.1534717078529,0.727513153962706,0.267151423066655
13,2.04107402004688,49.5240201947177,0.731398727209901,0.212616375842682
13,-4.6143992283988,63.9333186308015,0.72775138641527,0.242990316644201
13,0.637898424710966,56.7576390332856,0.762594870156292,0.246113271936397
14,3.43608663577124,77.1129933943057,0.704541493419398,0.262609772413344
14,-1.36413614971361,60.7022493363887,0.723249383986271,0.280527437433132
14,0.933880016185048,56.7191058305993,0.706202684911722,0.355592193647481
14,6.28249752636405,67.9972416576776,0.71023806310515,0.278378441196905
14,-6.46710189152033,65.5421037667502,0.687030737053068,0.307488594822444
14,2.53693588164934,41.0111313278973,0.767645698891071,0.259178024829204
14,-1.32203335398348,57.8056620261628,0.707369272824487,0.218161824969177
14,-2.78228210115012,33.8492195130713,0.71781089202694,0.297398581308719
14,2.01974072127251,47.4915418452167,0.744263184234714,0.281140919567067
14,1.47864550442443,39.6952248546263,0.745745374981847,0.276613471379513
14,1.14784329268883,36.9353458186997,0.707399637383085,0.227230290156665
14,-0.247000017224038,40.0443624815858,0.774436725557463,0.204699792860082
14,-1.39089277552367,58.8910835563404,0.735798114601548,0.210877470180892
14,3.40801236147004,34.7593267891901,0.691977631527803,0.25182290661521
14,-4.03340081360116,57.612349401677,0.742770072390264,0.239092133936101
14,2.71177878871553,60.9005908498595,0.743319990603498,0.208511684771248
14,1.25061548981662,38.4485837036525,0.721982936708817,0.240439180027564
14,-3.07467880128161,50.0828558476033,0.727647525130709,0.227480451953901
14,1.91439495986282,39.9265576149508,0.768616154074152,0.236267107538932
14,-1.90955452054432,44.1921703156333,0.716955817285919,0.196947657397527
14,1.4523962894433,55.4668730761825,0.746606709009345,0.189062540481466
14,-0.376281774879913,39.1089208414541,0.743449064327717,0.204444133862266
15,3.09196935291991,33.7675415112778,0.735799722522612,0.225079054202035
15,-2.89333704405028,41.8480394093776,0.730770888956931,0.231074919857085
15,1.58066294961112,47.0697041588241,0.721210359305128,0.248188082525184
15,-0.55171728230249,54.4476558567199,0.718660136429972,0.173560354531763
15,-3.35462225668862,49.6345346844379,0.735838859681013,0.181352398320339
15,5.77984817741098,31.451733555589,0.746902357586956,0.270541743105595
15,-1.53786804102906,54.9851472085955,0.710630985342535,0.224652584294977
15,0.476616703982719,43.5003117413125,0.700770199380394,0.209050730754751
15,-0.858532757994444,42.4901413244824,0.732325362142772,0.257586538630501
15,0.530539324365527,41.9577702872551,0.712249258547924,0.230684279195818
15,2.96670798237204,53.9228219124001,0.730401731200773,0.216153011066079
15,-2.06471913894566,63.1732650118176,0.686311527807313,0.28316952760377
15,0.53933392313896,34.1446539626048,0.733484766250951,0.256294127967185
15,-0.372958115469974,36.9420987014278,0.740177820521138,0.240257044077138
15,-0.122456715707745,45.6341390848297,0.715743014903588,0.235296401435689
15,-0.007613138109145,37.8495420036874,0.700579908577036,0.203058957649893
15,1.16106697069688,38.8861226282898,0.727668254743947,0.234679041979198
15,0.236468742367777,31.0919207988376,0.736826943265616,0.235954615783461
15,-1.36683429081069,28.3992738750579,0.744685516493518,0.288984532614652
15,1.5932258012534,33.6192396855667,0.779110416120364,0.222703533243211
15,-1.23145602919214,38.2420552096806,0.718779740689716,0.24125728348781
15,0.999299615209843,46.5293890643408,0.707605908616552,0.193194404308246
16,0.577538853636158,32.8417059920224,0.752590216059774,0.163672981549131
16,-1.28058014875248,39.7198288996696,0.736061737558233,0.243878911321018
16,2.5221338047675,46.05305836804,0.729472118972595,0.247304307947977
16,-0.950233922132161,45.0160687597023,0.72520232577243,0.194461235623652
16,-0.135936590008964,47.7988450486472,0.741030512774949,0.168696215266314
16,1.86739473477118,42.7337218731081,0.72060785633635,0.237093387089783
16,-1.54044860415888,29.9541818800809,0.758740902924023,0.253221858447659
16,0.261187948016545,25.9562389251755,0.696738495195394,0.258505401740369
16,-0.568590319013613,49.1294428459059,0.683545881851414,0.208570049332237
16,2.21022849416538,33.4427624963218,0.71719456612599,0.260183448869741
16,-2.61317528560453,31.2153652655119,0.730814134446692,0.245166976513386
16,0.682758398531062,45.1183747393383,0.71816268121157,0.190634845076695
16,0.444424534261657,40.7640183376694,0.729901341811543,0.197997238274844
16,1.9573666985218,42.0838408928931,0.708037975940699,0.221324917735731
16,0.356485230252411,34.0714382979727,0.759631467058848,0.167785677061415
16,2.46392555843871,42.3197882340472,0.754805168635371,0.203113919256014
16,-0.837157999471127,60.9515511497274,0.718114028527946,0.150186514084355
16,-2.4293204471269,35.7202999527038,0.716567336772688,0.21251404842297
16,-0.088766078022601,47.2722081558092,0.71401992359699,0.13343754437707
16,0.927296750056639,35.536338634891,0.753175166948462,0.259000306889896
16,2.96237616398475,36.6144823230526,0.733722703489945,0.277797229491657
16,-4.87229430368423,41.585701840807,0.736254865277755,0.227162734225141
17,1.92353345309117,26.1194139434086,0.747113209067179,0.274345330839939
17,0.260463701872839,42.6680752173846,0.745163476854,0.233848960364258
17,1.5058177976558,35.7588774143691,0.725139971088373,0.203668438112481
17,-1.73709048507781,58.4365067626913,0.6825239304951,0.21652518653531
17,0.428866344371729,46.0675465192906,0.684446796036021,0.200518212716004
17,-0.401627586137368,33.4477978567242,0.697113168666418,0.228345107025924
17,1.49542688516582,37.4544799009689,0.687909108401297,0.244954067850182
17,1.23647617484867,31.4567965168463,0.714063483742918,0.268588295470318
17,-1.97309678147547,41.9236244252835,0.730209917889014,0.217305955461805
17,0.457303178797529,46.6914052038218,0.723622099478393,0.16979494116141
17,-0.945006328559772,46.3185009934262,0.705970952295755,0.201906891309656
17,4.60848726463756,38.784436000788,0.711854393960337,0.246559677055804
17,-1.42360833320476,43.2252936717155,0.764851697938822,0.234270489777002
17,-1.46464039375785,36.7246423035487,0.731645664250579,0.200814086681301
17,1.89101244516502,43.4622287028784,0.741825558654333,0.215635803919064
17,-0.339740103804875,39.8308518508759,0.724520948343201,0.187418423724378
17,-1.82308852912817,32.7022751059495,0.779754530680253,0.232786046740999
17,1.29362079903193,43.0519575318045,0.70296269609992,0.216313908375597
17,-1.69263303424027,52.6735416093118,0.688002309580767,0.245158550907173
17,-0.824945287861658,38.0301497878539,0.717587163783746,0.312181884480439
17,5.88254911942076,40.7762246844215,0.751467406968173,0.241240512018624
17,-1.42159681854335,30.8157131564794,0.777041436480713,0.252385310289415
18,1.41714234869005,58.8429295490896,0.69587235713938,0.225633024336457
18,-2.95524703538946,48.8880152960758,0.761537154072959,0.1685112070109
18,4.39865022340354,44.9681917551431,0.757272837804313,0.278615137831734
18,-1.48498187434168,58.9803256658789,0.766706631728885,0.250829141535454
18,-4.77026267943524,71.0303397878343,0.749115835865182,0.306467204605568
18,0.926648177994676,42.607197776567,0.735069653609212,0.255303264842139
18,2.66818422109807,33.6830931262837,0.744994552526756,0.196530109366397
18,0.633753032568823,40.4765533065987,0.717979260975354,0.212888810528775
18,2.97888663972616,36.3594094604083,0.722424996138827,0.215940505026839
18,-2.46838383404221,49.0637919939086,0.718310029032139,0.211302818456245
18,-0.584449749676887,35.8579034636963,0.743658081273852,0.260997511542402
18,2.53708141686942,25.7233961867163,0.735377838031989,0.308611566773534
18,-0.434818616388426,44.1698560637079,0.748342697853193,0.163355119625181
18,2.1991307302996,31.9684809167742,0.752864122740091,0.244489861691649
18,-2.64754295480577,40.908740087413,0.730067540687043,0.212503143345644
18,0.161782472570061,30.3725318483539,0.710957485693301,0.268278087953839
18,0.215385365946294,65.1956346286936,0.703739075354137,0.225464465135457
18,-1.08947372913602,38.572743535965,0.735758798696996,0.205440790408919
18,3.5121498251704,41.9373109030465,0.709992411877607,0.207749724317972
18,-1.44588682784911,36.2454414266344,0.734825549241079,0.204928915430641
18,1.42055705278491,28.316693594047,0.708922124910542,0.292415452151176
18,-0.763244422450499,48.7247899686905,0.697372595995253,0.234251579511048
19,-1.15955336578391,38.1323190945732,0.73078324512869,0.191327558558861
19,2.45326866250987,43.0712716244671,0.757071505620437,0.200419331567665
19,-2.00852792663402,30.9110477655676,0.725479865899122,0.268622985351014
19,0.140677492036684,27.2232167640038,0.718771076181316,0.315775916516903
19,-0.715719662547925,31.2743268819356,0.670111932763661,0.274019096142432
19,8.00608874260783,35.9099718876282,0.702556448450701,0.242001513012426
19,-7.88466855362534,52.6758106334521,0.681288224046924,0.228329765026119
19,4.09553025668973,35.6227350373821,0.764185556075955,0.193874061560938
19,-2.43915116146344,43.9024911674763,0.708431322351874,0.221060716124291
